name,ethnicity,gender,religion,source
fife,yoruba,unisex,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
fifehanmi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
fifi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
fikayomi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
fikunayo,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
fimi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
fisayo,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
fiyifolu,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
fiyin,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
fiyinfoluwa,yoruba,unisex,muslim/christian,https://www.yorubaname.com/
florence,igbo,female,christian,https://forebears.io/nigeria/forenames
fola,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
folade,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
folake,yoruba,female,christian,https://forebears.io/nigeria/forenames
folakemi,yoruba,female,muslim/christian,https://www.yorubaname.com/
folaoluwashade,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
folarin,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
folasade,yoruba,female,christian,https://forebears.io/nigeria/forenames
folashade,yoruba,female,christian,https://forebears.io/nigeria/forenames
folu,yoruba,unisex,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
foluke,yoruba,female,christian,https://forebears.io/nigeria/forenames
folusho,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
fowoke,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
foyinsola,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
franca,igbo,female,christian,https://forebears.io/nigeria/forenames
francesca,igbo,female,christian,
francis,igbo,male,christian,https://forebears.io/nigeria/forenames
francisca,igbo,female,christian,https://forebears.io/nigeria/forenames
frank,igbo,male,christian,https://forebears.io/nigeria/forenames
franklin,igbo,male,christian,https://forebears.io/nigeria/forenames
friday,igbo,male,christian,https://forebears.io/nigeria/forenames
fumnanya,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
funke,yoruba,female,christian,https://forebears.io/nigeria/forenames
funmi,yoruba,female,christian,https://forebears.io/nigeria/forenames
funmilayo,yoruba,female,christian,https://forebears.io/nigeria/forenames
funmilola,yoruba,female,christian,https://forebears.io/nigeria/forenames
fyiynfoluwa,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
gabriel,igbo,male,christian,https://forebears.io/nigeria/forenames
gaddo,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
gado,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
gagare,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
gajere,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
gambo,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
gana,hausa,male,muslim,https://forebears.io/nigeria/forenames
ganau,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
ganiru,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
ganiyat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
ganiyu,yoruba,male,muslim,https://forebears.io/nigeria/forenames
garba,hausa,male,muslim,https://forebears.io/nigeria/forenames
garuba,yoruba,male,muslim,https://forebears.io/nigeria/forenames
gbadebo,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
gbemi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
gbemisola,yoruba,female,muslim/christian,https://www.yorubaname.com/
gbenga,yoruba,male,christian,https://forebears.io/nigeria/forenames
gbohunmi,yoruba,unisex,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
gbolahun,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
gbotemi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
gboyega,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
gemi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
george,igbo,male,christian,https://forebears.io/nigeria/forenames
georgewill,igbo,male,christian,https://forebears.io/nigeria/forenames
gerau,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
gideon,igbo,male,christian,https://forebears.io/nigeria/forenames
gift,igbo,female,christian,https://forebears.io/nigeria/forenames
ginika,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
ginikachukwu,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ginikanwa,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
giwa,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
gladys,igbo,female,christian,https://forebears.io/nigeria/forenames
gloria,igbo,female,christian,https://forebears.io/nigeria/forenames
glory,igbo,female,christian,https://forebears.io/nigeria/forenames
godfrey,igbo,male,christian,https://forebears.io/nigeria/forenames
godiya,hausa,female,christian,https://forebears.io/nigeria/forenames
godson,igbo,male,christian,https://forebears.io/nigeria/forenames
godspower,igbo,male,christian,https://forebears.io/nigeria/forenames
godswill,igbo,male,christian,https://forebears.io/nigeria/forenames
godwin,igbo,male,christian,https://forebears.io/nigeria/forenames
golibe,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
golly,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
goni,hausa,male,muslim,https://forebears.io/nigeria/forenames
goodluck,igbo,male,christian,https://forebears.io/nigeria/forenames
goodness,igbo,female,christian,https://forebears.io/nigeria/forenames
gor gor,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
gosifechukwu,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
gosiora,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
gossy,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
gowon,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
gozie,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
grace,yoruba,female,christian,https://forebears.io/nigeria/forenames
guntau,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
guzo,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
gwaggo,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
habiba,hausa,female,muslim,https://forebears.io/nigeria/forenames
habibat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
habibu,hausa,male,muslim,https://forebears.io/nigeria/forenames
habu,hausa,male,muslim,https://forebears.io/nigeria/forenames
hadiza,hausa,female,muslim,https://www.behindthename.com/names/usage/hausa
hadizatu,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
hafsat,hausa,female,muslim,https://www.behindthename.com/names/usage/hausa
hafsatu,hausa,female,muslim,https://forebears.io/nigeria/forenames
hajara,hausa,female,muslim,https://forebears.io/nigeria/forenames
hajiya,hausa,female,muslim,https://forebears.io/nigeria/forenames
hakurau,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
haladu,hausa,male,muslim,https://forebears.io/nigeria/forenames
halilu,hausa,male,muslim,https://forebears.io/nigeria/forenames
halima,hausa,female,muslim,https://forebears.io/nigeria/forenames
halimat,hausa,female,muslim,https://forebears.io/nigeria/forenames
halimatu,hausa,female,muslim,https://forebears.io/nigeria/forenames
haliru,hausa,male,muslim,https://forebears.io/nigeria/forenames
hamidu,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
hamisu,hausa,male,muslim,https://forebears.io/nigeria/forenames
hammed,hausa,male,muslim,https://forebears.io/nigeria/forenames
hamsatu,yoruba,female,muslim,https://forebears.io/nigeria/forenames
hamza,hausa,male,muslim,https://forebears.io/nigeria/forenames
hamzah,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hana,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hanatu,hausa,female,muslim,https://forebears.io/nigeria/forenames
hankurau,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hannah,hausa,female,muslim,https://forebears.io/nigeria/forenames
hannatu,hausa,female,muslim,https://forebears.io/nigeria/forenames
hantsi,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hanye,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
hanyechukwu,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
happiness,igbo,female,christian,https://forebears.io/nigeria/forenames
harrison,igbo,male,christian,https://forebears.io/nigeria/forenames
haruna,hausa,male,muslim,https://www.behindthename.com/names/usage/hausa
hasan,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hashimu,hausa,male,muslim,https://forebears.io/nigeria/forenames
hasiya,hausa,female,muslim,https://forebears.io/nigeria/forenames
hassan,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hassana,hausa,female,muslim,https://forebears.io/nigeria/forenames
hauwa,hausa,female,muslim,https://www.behindthename.com/names/usage/hausa
hauwau,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
hawa,hausa,female,muslim,https://forebears.io/nigeria/forenames
hawau,hausa,female,muslim,https://forebears.io/nigeria/forenames
hawawu,hausa,female,muslim,https://forebears.io/nigeria/forenames
helen,hausa,female,christian,https://forebears.io/nigeria/forenames
hellen,hausa,female,christian,https://forebears.io/nigeria/forenames
henry,igbo,male,christian,https://forebears.io/nigeria/forenames
hindatu,igbo,female,muslim,https://forebears.io/nigeria/forenames
hope,igbo,female,christian,https://forebears.io/nigeria/forenames
hudu,igbo,male,muslim,https://forebears.io/nigeria/forenames
hunmi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
husaini,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
husaini,igbo,male,muslim,https://forebears.io/nigeria/forenames
hussain,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
hussaina,igbo,female,muslim,https://forebears.io/nigeria/forenames
hussaini,igbo,male,muslim,https://forebears.io/nigeria/forenames
hwari,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
ibeamaka,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ibekwem,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
iben,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
ibidolapo,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ibidun,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ibilola,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ibiro,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
ibironke,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ibori,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
ibrahim,hausa,male,muslim,https://www.behindthename.com/names/usage/hausa
ibrahim,yoruba,male,muslim,
ibrahimu,yoruba,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
ibuchukwu,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ibukun,yoruba,unisex,muslim/christian,https://maternitynest.com/yoruba-names-girls/
ibukunade,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ibukunoluwa,yoruba,unisex,muslim/christian,https://www.yorubaname.com/
idara,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
idayat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
idi,hausa,male,muslim,https://forebears.io/nigeria/forenames
idika,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
idioha,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
idiris,hausa,male,muslim,https://forebears.io/nigeria/forenames
idirisu,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
idogbe,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
idowu,yoruba,unisex,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
idris,hausa,male,muslim,https://forebears.io/nigeria/forenames
idunnu,yoruba,unisex,muslim/christian,https://maternitynest.com/yoruba-names-girls/
idunnuola,yoruba,unisex,muslim/christian,https://maternitynest.com/yoruba-names-girls/
ife,igbo,unisex,christian,https://maternitynest.com/igbo-names-boys/
ife,yoruba,unisex,muslim/christian,https://maternitynest.com/yoruba-names-girls/
ifeakachukwu,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ifeanyi,igbo,male,christian,https://forebears.io/nigeria/forenames
ifeanyichukwu,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
ifeanyu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
ifeatu,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ifebu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
ifechi,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
ifechiluru,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
ifechukwu,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
ifechukwude,igbo,male,christian,https://www.momjunction.com/baby-names/igbo/boy/
ifedayo,yoruba,unisex,muslim/christian,https://www.yorubaname.com/
ifede,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ifediba,igbo,female,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
ifedimma,igbo,female,christian,https://www.momjunction.com/baby-names/igbo/girl/
ifedolaoluwa,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ifedolapo,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ifejesukristi,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
ifekammadu,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
